x,y,z,T
0.016382661,0.01695856,0.322727273,14944.85885
0.024255107,0.016922787,0.318181818,14949.22295
0.032127554,0.016892441,0.313636364,14953.11139
0.032127554,-0.01525125,0.25,14952.5356
0.04,-0.01686559,0.281818182,14957.23201
0.042954646,-0.017903002,0.286376565,14952.7553
0.041865492,-0.015,0.290909091,14955.11661
0.040250425,0.007127554,0.268181818,14962.70663
0.041860676,-0.007723468,0.295454545,14956.70314
0.04187495,0.015,0.309090909,14959.95491
0.041863844,0.007127554,0.304545455,14958.73662
0.041860908,-3.87E-04,0.3,14957.31395
0.04,0.01687495,0.309090909,14959.6794
-0.032127554,0.015250891,0.304545455,14938.1996
-0.032127554,0.016864352,0.340909091,14939.4327
-0.042935099,0.017800502,0.340851952,14939.50477
-0.041860819,0.007723468,0.331818182,14947.94751
-0.041863011,0.015,0.336363636,14944.84879
-0.04,0.016863011,0.336363636,14944.10772
-0.04186194,3.87E-04,0.327272727,14953.92845
-0.041865395,-0.007127554,0.322727273,14956.4808
0.032127554,-0.016875103,0.277272727,14956.1752
0.024255107,-0.01688915,0.281818182,14954.68779
0.016382661,-0.01691791,0.286363636,14956.88678
0.008510214,-0.016952521,0.290909091,14955.60211
-0.04,-0.016882786,0.318181818,14957.20614
-0.016382661,-0.016980846,0.304545455,14950.42322
-0.032127554,-0.016909526,0.313636364,14956.13421
-0.024255107,-0.016948763,0.309090909,14953.30231
-0.041882786,-0.015,0.318181818,14957.87572
-0.040250116,-0.007127554,0.286363636,14950.78589
-0.024255107,0.016883698,0.336363636,14938.54459
-0.016382661,0.016924063,0.331818182,14939.10395
-0.008510214,0.016959515,0.327272727,14940.38722
0.016382661,0.016957389,0.313636364,14950.10577
0.024255107,0.016921763,0.309090909,14954.4912
0.032127554,0.016888181,0.304545455,14958.86435
0.032127554,-0.015251549,0.240909091,14955.32635
0.04,-0.016866319,0.272727273,14959.39588
0.042894408,-0.01776103,0.277219625,14955.62747
0.040250365,0.007127554,0.259090909,14965.48432
0.04186559,-0.015,0.281818182,14957.67704
0.04186058,-0.007723468,0.286363636,14957.70941
0.041860834,-3.87E-04,0.290909091,14959.23521
0.041873164,0.015,0.3,14962.96521
0.041864916,0.007127554,0.295454545,14960.95419
0.04,0.016873164,0.3,14962.82991
-0.032127554,0.015250711,0.295454545,14946.51143
-0.041861941,0.007723468,0.322727273,14951.43792
-0.032127554,0.01686505,0.331818182,14945.87889
-0.04186396,0.015,0.327272727,14948.17576
-0.043003432,0.017968105,0.331766075,14941.8624
-0.04,0.01686396,0.327272727,14947.50094
-0.041860757,3.87E-04,0.318181818,14955.39359
-0.04186384,-0.007127554,0.313636364,14955.40837
0.032127554,-0.016874476,0.268181818,14957.68375
0.024255107,-0.016889434,0.272727273,14951.18468
0.016382661,-0.016918853,0.277272727,14955.11693
0.008510214,-0.01694796,0.281818182,14956.43543
-0.016382661,-0.01696377,0.295454545,14958.83457
-0.04,-0.016882351,0.309090909,14958.0899
-0.024255107,-0.016935494,0.3,14958.2869
-0.032127554,-0.016900085,0.304545455,14958.56321
-0.041882351,-0.015,0.309090909,14957.54403
-0.040250031,-0.007127554,0.277272727,14947.79883
-0.024255107,0.016878716,0.327272727,14941.87486
-0.016382661,0.016915849,0.322727273,14943.86039
-0.008510214,0.016949487,0.318181818,14945.33334
0.016382661,0.016955872,0.304545455,14954.587
0.024255107,0.016915719,0.3,14958.41751
0.032127554,0.016883876,0.295454545,14963.76692
0.032127554,-0.015251132,0.231818182,14958.72515
0.04,-0.016866946,0.263636364,14963.47686
0.042791366,-0.017857292,0.268153487,14958.67215
0.041866319,-0.015,0.272727273,14959.96647
0.040250302,0.007127554,0.25,14971.77439
0.041860636,-0.007723468,0.277272727,14961.10923
0.041861149,-3.87E-04,0.281818182,14962.57186
0.041864189,0.007127554,0.286363636,14963.23402
0.041873924,0.015,0.290909091,14965.89206
0.04,0.016873924,0.290909091,14965.98652
-0.032127554,0.015251556,0.286363636,14952.56096
-0.032127554,0.016869022,0.322727273,14946.41749
-0.041864413,0.015,0.318181818,14949.96581
-0.042916113,0.017810917,0.322667346,14945.43395
-0.041860881,0.007723468,0.313636364,14952.16335
-0.04,0.016864413,0.318181818,14949.33267
-0.041861807,3.87E-04,0.309090909,14956.32695
-0.041864193,-0.007127554,0.304545455,14956.21162
0.032127554,-0.016876006,0.259090909,14962.67635
0.024255107,-0.016891959,0.263636364,14958.63116
0.016382661,-0.016918762,0.268181818,14957.50127
0.008510214,-0.016949904,0.272727273,14955.79735
-0.016382661,-0.016955504,0.286363636,14960.1446
-0.024255107,-0.016915025,0.290909091,14964.37551
-0.04,-0.016878484,0.3,14961.15878
-0.032127554,-0.016886628,0.295454545,14961.94465
-0.041878484,-0.015,0.3,14960.73781
-0.040250005,-0.007127554,0.268181818,14957.02377
-0.024255107,0.016879236,0.318181818,14946.91944
-0.016382661,0.016908498,0.313636364,14947.87341
-0.008510214,0.01694738,0.309090909,14949.65148
0.016382661,0.016955135,0.295454545,14958.11339
0.024255107,0.016916377,0.290909091,14964.4031
0.032127554,0.016888593,0.286363636,14968.77095
0.032127554,-0.015251686,0.222727273,14962.26119
0.04,-0.01686539,0.254545455,14968.16626
0.042388697,-0.017973848,0.259095815,14964.18623
0.041866946,-0.015,0.263636364,14963.89686
0.041860672,-0.007723468,0.268181818,14963.34919
0.040250368,0.007127554,0.240909091,14975.80083
0.041861118,-3.87E-04,0.272727273,14964.52909
0.041866734,0.007127554,0.277272727,14968.76867
0.041877604,0.015,0.281818182,14969.83481
0.04,0.016877604,0.281818182,14970.01946
-0.032127554,0.015251494,0.277272727,14955.79819
-0.032127554,0.016868756,0.313636364,14946.19582
-0.042438077,0.017941011,0.313610382,14948.93377
-0.041860495,0.007723468,0.304545455,14956.36572
-0.041863749,0.015,0.309090909,14952.77713
-0.04,0.016863749,0.309090909,14952.07407
-0.041860677,3.87E-04,0.3,14959.70623
-0.041864228,-0.007127554,0.295454545,14960.32456
0.032127554,-0.016869705,0.25,14965.05155
0.024255107,-0.016892972,0.254545455,14957.42803
0.016382661,-0.016925369,0.259090909,14959.7239
0.008510214,-0.016958682,0.263636364,14957.43899
-0.016382661,-0.016953951,0.277272727,14962.88483
-0.024255107,-0.016918865,0.281818182,14964.65552
-0.032127554,-0.016882565,0.286363636,14966.13193
-0.04,-0.016874016,0.290909091,14962.63732
-0.041874016,-0.015,0.290909091,14963.02949
-0.040250004,-0.007127554,0.259090909,14962.88437
-0.024255107,0.016880905,0.309090909,14948.35089
-0.016382661,0.016915424,0.304545455,14950.66425
-0.008510214,0.016954032,0.3,14954.46585
0.016382661,0.016965083,0.286363636,14963.99006
0.024255107,0.016931848,0.281818182,14967.54489
0.032127554,0.016896252,0.277272727,14972.15867
0.032127554,-0.015251436,0.213636364,14969.87141
0.04,-0.016865656,0.245454545,14970.88135
0.042837283,-0.017736563,0.250022242,14966.97782
0.040250249,0.007127554,0.231818182,14974.97147
0.04186539,-0.015,0.254545455,14969.08079
0.041860799,-3.87E-04,0.263636364,14969.64171
0.041860994,-0.007723468,0.259090909,14967.87216
0.04186356,0.007127554,0.268181818,14973.60425
0.041878607,0.015,0.272727273,14976.12317
0.04,0.016878607,0.272727273,14976.60613
-0.032127554,0.01525192,0.268181818,14958.156
-0.032127554,0.016867034,0.304545455,14952.03489
-0.041861024,0.007723468,0.295454545,14960.98672
-0.041862763,0.015,0.3,14957.09145
-0.04,0.016862763,0.3,14956.02869
-0.042943927,0.017835968,0.304491951,14951.05633
-0.041860692,3.87E-04,0.290909091,14963.59125
-0.04186126,-0.007127554,0.286363636,14962.56731
0.032127554,-0.016871928,0.240909091,14968.30422
0.024255107,-0.016889674,0.245454545,14959.22797
0.016382661,-0.016923038,0.25,14958.59357
0.008510214,-0.016966802,0.254545455,14960.14909
-0.016382661,-0.016954467,0.268181818,14964.11166
-0.024255107,-0.016919272,0.272727273,14964.11115
-0.032127554,-0.01688452,0.277272727,14965.54239
-0.04,-0.016870928,0.281818182,14963.99408
-0.041870928,-0.015,0.281818182,14963.97166
-0.040250163,-0.007127554,0.25,14967.40242
-0.024255107,0.016887024,0.3,14953.77128
-0.016382661,0.016914707,0.295454545,14955.30397
-0.008510214,0.016959646,0.290909091,14957.2853
0.016382661,0.016971349,0.277272727,14964.69582
0.024255107,0.01693156,0.272727273,14968.01641
0.032127554,0.01689573,0.268181818,14975.45028
0.032127554,-0.015251642,0.204545455,14972.32515
0.04,-0.016865666,0.236363636,14973.87421
0.042931665,-0.017886923,0.24099129,14968.93801
0.041865656,-0.015,0.245454545,14972.37672
0.040250213,0.007127554,0.222727273,14974.90768
0.04186312,0.007127554,0.259090909,14977.31552
0.041861426,-0.007723468,0.25,14973.13377
0.041860945,-3.87E-04,0.254545455,14972.55116
0.041877086,0.015,0.263636364,14980.49688
0.04,0.016877086,0.263636364,14980.32674
-0.032127554,0.015252201,0.259090909,14958.40786
-0.041861052,0.007723468,0.286363636,14963.65761
-0.032127554,0.016865689,0.295454545,14958.98096
-0.041864526,0.015,0.290909091,14961.78803
-0.04,0.016864526,0.290909091,14960.96084
-0.042956679,0.017908078,0.295474118,14955.02967
-0.041860501,3.87E-04,0.281818182,14963.98268
-0.041860634,-0.007127554,0.277272727,14962.19399
0.032127554,-0.016868821,0.231818182,14970.192
0.024255107,-0.016892959,0.236363636,14968.04993
0.016382661,-0.016927814,0.240909091,14963.71001
0.008510214,-0.016967496,0.245454545,14962.56357
-0.016382661,-0.016961005,0.259090909,14968.53932
-0.024255107,-0.016914174,0.263636364,14968.07606
-0.032127554,-0.016880997,0.268181818,14964.99577
-0.04,-0.016868355,0.272727273,14966.03468
-0.041868355,-0.015,0.272727273,14965.45003
-0.040250332,-0.007127554,0.240909091,14967.75573
-0.024255107,0.016885499,0.290909091,14960.616
-0.016382661,0.016925799,0.286363636,14960.35554
-0.008510214,0.016972464,0.281818182,14960.65396
0.016382661,0.016985462,0.268181818,14968.6221
0.024255107,0.016933108,0.263636364,14975.37158
0.032127554,-0.015251442,0.195454545,14973.60223
0.032127554,0.016894522,0.259090909,14980.93878
0.04,-0.016865307,0.227272727,14976.07639
0.042858895,-0.017840019,0.231772039,14972.60924
0.041865666,-0.015,0.236363636,14974.54991
0.041861938,-0.007723468,0.240909091,14976.87657
0.040250242,0.007127554,0.213636364,14983.67947
0.041875696,0.015,0.254545455,14984.47732
0.041862649,0.007127554,0.25,14982.51598
0.04186082,-3.87E-04,0.245454545,14979.48825
0.04,0.016875696,0.254545455,14984.30722
-0.032127554,0.015251251,0.25,14960.01234
-0.041862109,0.007723468,0.277272727,14963.93624
-0.032127554,0.01687198,0.286363636,14963.78367
-0.041865467,0.015,0.281818182,14965.10594
-0.042954043,0.017914516,0.28637689,14959.31811
-0.04,0.016865467,0.281818182,14965.5249
-0.041860686,3.87E-04,0.272727273,14966.84164
-0.041860438,-0.007127554,0.268181818,14968.27507
0.032127554,-0.016872949,0.222727273,14975.03421
0.024255107,-0.016895992,0.227272727,14972.5065
0.016382661,-0.016930567,0.231818182,14967.55125
0.008510214,-0.016969649,0.236363636,14965.44291
-0.016382661,-0.016967209,0.25,14969.69808
-0.024255107,-0.016921944,0.254545455,14970.79655
-0.032127554,-0.016883305,0.259090909,14968.67637
-0.04,-0.016870553,0.263636364,14968.60252
-0.041870553,-0.015,0.263636364,14969.80546
-0.04025057,-0.007127554,0.231818182,14965.7229
-0.024255107,0.016883507,0.281818182,14963.41379
-0.016382661,0.016929687,0.277272727,14961.88555
-0.008510214,0.016975551,0.272727273,14961.1739
0.016382661,0.016973543,0.259090909,14976.95024
0.024255107,0.016931224,0.254545455,14979.69199
0.032127554,-0.015252053,0.186363636,14970.96726
0.032127554,0.016887842,0.25,14981.82751
0.041860681,-3.87E-04,0.236363636,14983.02236
0.04,-0.016865,0.218181818,14978.40202
0.0428735,-0.017736476,0.22261759,14974.90789
0.041865307,-0.015,0.227272727,14976.77749
0.041860713,-0.007723468,0.231818182,14978.64192
0.040250313,0.007127554,0.204545455,14988.34212
0.041872724,0.015,0.245454545,14988.50281
0.041863138,0.007127554,0.240909091,14986.60001
0.04,0.016872724,0.245454545,14988.08703
-0.032127554,0.015250845,0.240909091,14967.00644
-0.041862789,0.007723468,0.268181818,14970.95737
-0.041867156,0.015,0.272727273,14968.83666
-0.042867902,0.017812417,0.277219009,14964.03168
-0.032127554,0.016871517,0.277272727,14967.5543
-0.04,0.016867156,0.272727273,14969.6954
-0.041860578,3.87E-04,0.263636364,14972.55983
-0.041860431,-0.007127554,0.259090909,14973.96589
0.032127554,-0.016871083,0.213636364,14981.02091
0.024255107,-0.01688936,0.218181818,14972.48591
0.016382661,-0.016927795,0.222727273,14970.95662
0.008510214,-0.016969192,0.227272727,14971.49622
-0.016382661,-0.016981453,0.240909091,14974.73219
-0.024255107,-0.016932286,0.245454545,14976.11399
-0.032127554,-0.016889858,0.25,14973.63149
-0.04,-0.01687127,0.254545455,14972.99222
-0.04187127,-0.015,0.254545455,14973.97331
-0.040251117,-0.007127554,0.222727273,14975.23524
-0.024255107,0.016892271,0.272727273,14965.66276
-0.016382661,0.016933797,0.268181818,14965.67951
-0.008510214,0.016972739,0.263636364,14963.43895
0.032127554,-0.015251903,0.177272727,14980.27241
0.016382661,0.016969648,0.25,14977.74796
0.024255107,0.016927573,0.245454545,14980.61067
0.032127554,0.016884358,0.240909091,14987.27283
0.04,-0.016864543,0.209090909,14984.55293
0.042953918,-0.017971115,0.213579414,14977.89457
0.040250562,0.007127554,0.195454545,14990.63117
0.041862256,0.007127554,0.231818182,14987.23043
0.041860426,-3.87E-04,0.227272727,14984.55209
0.041865,-0.015,0.218181818,14979.11689
0.041860504,-0.007723468,0.222727273,14980.94496
0.041873579,0.015,0.236363636,14990.64354
0.04,0.016873579,0.236363636,14989.79818
-0.032127554,0.015251637,0.231818182,14969.66715
-0.041862096,0.007723468,0.259090909,14975.56831
-0.032127554,0.016874691,0.268181818,14969.75378
-0.041867605,0.015,0.263636364,14973.33501
-0.042425068,0.017912614,0.268123716,14969.0682
-0.04,0.016867605,0.263636364,14973.00869
-0.041860727,3.87E-04,0.254545455,14978.20588
-0.041861616,-0.007127554,0.25,14978.44744
0.032127554,-0.016872622,0.204545455,14983.47732
0.024255107,-0.0168842,0.209090909,14975.40358
0.016382661,-0.016922622,0.213636364,14971.64589
0.008510214,-0.016971338,0.218181818,14973.94915
-0.016382661,-0.017002154,0.231818182,14979.30355
-0.024255107,-0.016944887,0.236363636,14980.3144
-0.032127554,-0.016901576,0.240909091,14978.87497
-0.04,-0.01687787,0.245454545,14978.15415
-0.04187787,-0.015,0.245454545,14978.79774
-0.04025066,-0.007127554,0.213636364,14978.69581
-0.024255107,0.016891805,0.263636364,14969.91006
-0.016382661,0.016928682,0.259090909,14969.09048
0.032127554,-0.015251649,0.168181818,14982.55361
-0.008510214,0.0169749,0.254545455,14964.82606
0.016382661,0.016965701,0.240909091,14979.79879
0.024255107,0.016924391,0.236363636,14984.63263
0.032127554,0.016889582,0.231818182,14988.37473
0.04,-0.016865623,0.2,14987.58915
0.042903223,-0.017826176,0.20451103,14982.02049
0.041864543,-0.015,0.209090909,14984.92397
0.04025026,0.007127554,0.186363636,14991.42437
0.041871924,0.015,0.227272727,14991.82997
0.041861987,0.007127554,0.222727273,14988.40709
0.041860465,-3.87E-04,0.218181818,14986.61866
0.041860469,-0.007723468,0.213636364,14984.30043
0.04,0.016871924,0.227272727,14991.71496
-0.032127554,0.0152514,0.222727273,14974.70731
-0.041866146,0.015,0.254545455,14975.54824
-0.042957241,0.017828124,0.258973676,14970.22423
-0.041861286,0.007723468,0.25,14979.01271
-0.032127554,0.016876779,0.259090909,14972.1246
-0.04,0.016866146,0.254545455,14974.44997
-0.041860486,3.87E-04,0.245454545,14981.51591
-0.041862872,-0.007127554,0.240909091,14979.86047
0.032127554,-0.016871132,0.195454545,14985.98488
0.024255107,-0.016894294,0.2,14978.89404
0.016382661,-0.016925315,0.204545455,14975.50701
0.008510214,-0.016969967,0.209090909,14978.33602
-0.016382661,-0.017013744,0.222727273,14980.44564
-0.032127554,-0.016909743,0.231818182,14979.98592
-0.024255107,-0.016954157,0.227272727,14982.86468
-0.04,-0.016882249,0.236363636,14980.43444
-0.041882249,-0.015,0.236363636,14980.89282
-0.040250607,-0.007127554,0.204545455,14982.52298
-0.024255107,0.016895575,0.254545455,14972.70845
-0.016382661,0.016931209,0.25,14971.30155
0.032127554,-0.015252184,0.159090909,14986.18203
-0.008510214,0.01697381,0.245454545,14971.50391
0.016382661,0.016959387,0.231818182,14976.7551
0.024255107,0.016919746,0.227272727,14984.30973
0.04,-0.016865419,0.190909091,14989.86784
0.042966858,-0.017929967,0.195413428,14985.3965
0.040250176,0.007127554,0.177272727,14998.07789
0.032127554,0.016879129,0.222727273,14989.89643
0.041865623,-0.015,0.2,14988.10812
0.041860558,-0.007723468,0.204545455,14989.40182
0.041870854,0.015,0.218181818,14995.71586
0.041862202,0.007127554,0.213636364,14994.57145
0.041860526,-3.87E-04,0.209090909,14992.1494
0.04,0.016870854,0.218181818,14995.43881
-0.032127554,0.015250821,0.213636364,14977.94481
-0.032127554,0.016869711,0.25,14972.55912
-0.042877848,0.017791656,0.249938638,14973.43468
-0.041860893,0.007723468,0.240909091,14982.45676
-0.041865156,0.015,0.245454545,14979.25068
-0.04,0.016865156,0.245454545,14978.44027
-0.041861321,3.87E-04,0.236363636,14983.66959
-0.041864645,-0.007127554,0.231818182,14980.50248
0.032127554,-0.016875679,0.186363636,14984.90975
0.024255107,-0.016888114,0.190909091,14982.99993
0.016382661,-0.016924381,0.195454545,14980.35826
0.008510214,-0.01696746,0.2,14982.12019
-0.04,-0.0168874,0.227272727,14984.71737
-0.016382661,-0.017011905,0.213636364,14984.03421
-0.024255107,-0.016965042,0.218181818,14986.50683
-0.032127554,-0.016916261,0.222727273,14985.83731
-0.0418874,-0.015,0.227272727,14984.8504
-0.040250427,-0.007127554,0.195454545,14981.29208
-0.024255107,0.016890307,0.245454545,14974.52419
-0.016382661,0.01692398,0.240909091,14978.45402
0.032127554,-0.015251912,0.15,14993.11933
-0.008510214,0.01696598,0.236363636,14975.44274
0.016382661,0.016959658,0.222727273,14982.18484
0.024255107,0.016917012,0.218181818,14989.46951
0.04,-0.01686667,0.181818182,14996.01271
0.042896682,-0.017806696,0.186240695,14989.94825
0.041865419,-0.015,0.190909091,14990.94358
0.040250334,0.007127554,0.168181818,15001.27083
0.032127554,0.01688687,0.213636364,14994.58964
0.041860744,-0.007723468,0.195454545,14993.09301
0.041861047,-3.87E-04,0.2,14995.86652
0.041872795,0.015,0.209090909,15000.98037
0.041862732,0.007127554,0.204545455,14999.30268
0.04,0.016872795,0.209090909,15000.6259
-0.032127554,0.015251635,0.204545455,14978.39204
-0.04186128,0.007723468,0.231818182,14985.74992
-0.032127554,0.016866689,0.240909091,14978.919
-0.041865189,0.015,0.236363636,14983.76108
-0.043020877,0.017907916,0.240861985,14976.85651
-0.04,0.016865189,0.236363636,14982.93666
-0.041861278,3.87E-04,0.227272727,14987.49958
-0.041868714,-0.007127554,0.222727273,14987.13305
0.032127554,-0.016874562,0.177272727,14992.19894
0.024255107,-0.016892761,0.181818182,14985.68579
0.016382661,-0.016922773,0.186363636,14984.45446
0.008510214,-0.016959055,0.190909091,14983.48307
-0.016382661,-0.016988853,0.204545455,14985.8805
-0.04,-0.016887671,0.218181818,14987.75304
-0.024255107,-0.016953985,0.209090909,14987.12188
-0.032127554,-0.016909399,0.213636364,14988.28671
-0.041887671,-0.015,0.218181818,14988.92392
-0.040250856,-0.007127554,0.186363636,14985.36445
-0.024255107,0.016891304,0.236363636,14979.59811
-0.016382661,0.016932113,0.231818182,14978.74413
0.032127554,-0.015251261,0.140909091,14999.22735
-0.008510214,0.016971997,0.227272727,14977.31721
0.04,-0.016865572,0.172727273,14999.79709
0.042382754,-0.017922781,0.177147437,14996.42038
0.040250091,0.007127554,0.159090909,15007.06679
0.016382661,0.016960137,0.213636364,14987.30057
0.024255107,0.016913561,0.209090909,14992.19486
0.04186667,-0.015,0.181818182,14997.48895
0.04186065,-0.007723468,0.186363636,14997.16075
0.032127554,0.016884013,0.204545455,14997.82862
0.041861122,-3.87E-04,0.190909091,14998.04488
0.04186458,0.007127554,0.195454545,15001.4664
0.041872418,0.015,0.2,15003.20666
0.04,0.016872418,0.2,15002.49353
-0.032127554,0.015252375,0.195454545,14980.25468
-0.041865556,0.015,0.227272727,14988.21602
-0.042892119,0.017765954,0.23182657,14981.54344
-0.041861236,0.007723468,0.222727273,14989.75312
-0.032127554,0.016872585,0.231818182,14982.04653
-0.04,0.016865556,0.227272727,14988.21847
-0.041861824,3.87E-04,0.218181818,14991.67392
-0.041865313,-0.007127554,0.213636364,14990.9938
0.032127554,-0.016872674,0.168181818,14995.81496
0.024255107,-0.016887718,0.172727273,14986.63632
0.016382661,-0.01692655,0.177272727,14984.80846
0.008510214,-0.016962059,0.181818182,14984.05772
-0.016382661,-0.016974437,0.195454545,14986.71657
-0.024255107,-0.016938344,0.2,14989.47696
-0.04,-0.016885649,0.209090909,14992.43265
-0.032127554,-0.016906551,0.204545455,14989.2764
-0.041885649,-0.015,0.209090909,14993.02332
-0.040250439,-0.007127554,0.177272727,14985.16244
0.032127554,-0.015250943,0.131818182,15002.7618
-0.024255107,0.016883751,0.227272727,14981.44155
-0.016382661,0.016929479,0.222727273,14977.401
0.04,-0.016866196,0.163636364,15003.48892
0.042703035,-0.01788671,0.16804175,14999.54945
0.040250484,0.007127554,0.15,15010.48361
-0.008510214,0.016971924,0.218181818,14979.30981
0.041865572,-0.015,0.172727273,15001.82177
0.016382661,0.016964133,0.204545455,14986.5307
0.024255107,0.01692419,0.2,14992.11994
0.041860485,-0.007723468,0.177272727,15003.23268
0.041860674,-3.87E-04,0.181818182,15002.97356
0.032127554,0.01688353,0.195454545,14998.01777
0.041862337,0.007127554,0.186363636,15003.21967
0.041874638,0.015,0.190909091,15002.91303
0.04,0.016874638,0.190909091,15001.77494
-0.032127554,0.015251771,0.186363636,14983.18308
-0.032127554,0.016870821,0.222727273,14986.19046
-0.042443838,0.017872272,0.222762168,14987.47518
-0.041861106,0.007723468,0.213636364,14993.60522
-0.041864704,0.015,0.218181818,14992.8202
-0.04,0.016864704,0.218181818,14992.58057
-0.041861377,3.87E-04,0.209090909,14995.18587
-0.041864916,-0.007127554,0.204545455,14993.99964
0.032127554,-0.016876651,0.159090909,14998.72602
0.024255107,-0.016889742,0.163636364,14990.55222
0.016382661,-0.016927012,0.168181818,14984.27275
0.008510214,-0.016966979,0.172727273,14984.20015
-0.016382661,-0.01695921,0.186363636,14992.45676
-0.024255107,-0.016920641,0.190909091,14992.48792
-0.032127554,-0.016894005,0.195454545,14992.72128
-0.04,-0.016881836,0.2,14992.61137
-0.041881836,-0.015,0.2,14993.33093
-0.04025059,-0.007127554,0.168181818,14991.82094
0.032127554,-0.015250478,0.122727273,15006.57058
-0.024255107,0.016887827,0.218181818,14983.32118
-0.016382661,0.016925346,0.213636364,14979.51818
0.04,-0.016867201,0.154545455,15009.40704
0.042859447,-0.017830496,0.159084264,15003.71266
0.041866196,-0.015,0.163636364,15005.87671
0.040250241,0.007127554,0.140909091,15012.25027
-0.008510214,0.016979019,0.209090909,14982.6161
0.041860911,-0.007723468,0.168181818,15007.74131
0.016382661,0.016967398,0.195454545,14987.79632
0.024255107,0.016928,0.190909091,14991.99765
0.041860794,-3.87E-04,0.172727273,15007.27765
0.041861713,0.007127554,0.177272727,15008.5458
0.032127554,0.016894023,0.186363636,14995.12095
0.041873901,0.015,0.181818182,15006.37469
0.04,0.016873901,0.181818182,15004.69924
-0.032127554,0.015252007,0.177272727,14986.94192
-0.041861803,0.007723468,0.204545455,14994.94661
-0.032127554,0.016866512,0.213636364,14990.87384
-0.04186422,0.015,0.209090909,14994.76773
-0.043019528,0.01786487,0.213591491,14988.60984
-0.04,0.01686422,0.209090909,14994.32131
-0.041861153,3.87E-04,0.2,14996.78462
0.032127554,-0.015251081,0.113636364,15005.12524
-0.041863574,-0.007127554,0.195454545,14994.33704
0.032127554,-0.016874627,0.15,15006.12439
0.024255107,-0.016894948,0.154545455,14995.78002
0.016382661,-0.016928857,0.159090909,14989.89722
0.008510214,-0.016966045,0.163636364,14989.35493
-0.016382661,-0.016953295,0.177272727,14994.869
-0.024255107,-0.016919119,0.181818182,14996.14943
-0.032127554,-0.016889619,0.186363636,14994.5109
-0.04,-0.016878153,0.190909091,14995.81151
-0.041878153,-0.015,0.190909091,14996.39256
-0.040250504,-0.007127554,0.159090909,14993.01561
-0.024255107,0.016892764,0.209090909,14981.66127
-0.016382661,0.016928543,0.204545455,14985.52794
0.04,-0.016866339,0.145454545,15014.54902
0.042903931,-0.017832641,0.150021067,15008.63748
0.041867201,-0.015,0.154545455,15011.24256
0.041860786,-0.007723468,0.159090909,15012.65315
0.040250093,0.007127554,0.131818182,15011.28854
-0.008510214,0.016984041,0.2,14986.25224
0.041861173,-3.87E-04,0.163636364,15011.06087
0.016382661,0.016970721,0.186363636,14991.22609
0.024255107,0.01692814,0.181818182,14995.30503
0.041862886,0.007127554,0.168181818,15012.46014
0.041876767,0.015,0.172727273,15011.18294
0.032127554,0.016893411,0.177272727,15000.40543
0.04,0.016876767,0.172727273,15009.58553
-0.032127554,0.015251816,0.168181818,14987.98692
-0.041861293,0.007723468,0.195454545,14994.31257
-0.032127554,0.016872564,0.204545455,14990.16588
-0.041866931,0.015,0.2,14994.86655
-0.042889909,0.017853044,0.204408394,14990.37141
-0.04,0.016866931,0.2,14994.4814
-0.041860943,3.87E-04,0.190909091,14995.90086
0.032127554,-0.015251777,0.104545455,15004.69307
-0.04186677,-0.007127554,0.186363636,14996.65755
0.032127554,-0.016869785,0.140909091,15011.36826
0.024255107,-0.01688969,0.145454545,15001.47967
0.016382661,-0.016926913,0.15,14997.26328
0.008510214,-0.016968793,0.154545455,14994.03768
-0.016382661,-0.016959628,0.168181818,14996.40806
-0.024255107,-0.016921255,0.172727273,15002.01762
-0.032127554,-0.016890105,0.177272727,15000.08596
-0.04,-0.016877708,0.181818182,14999.49231
-0.041877708,-0.015,0.181818182,14999.64181
-0.04025079,-0.007127554,0.15,14990.96127
-0.024255107,0.016899104,0.2,14989.78876
-0.016382661,0.016935992,0.195454545,14990.48223
0.04186058,-3.87E-04,0.154545455,15016.39481
0.04,-0.016864522,0.136363636,15017.98443
0.042410288,-0.017999873,0.140852273,15013.90915
0.041866339,-0.015,0.145454545,15016.09788
0.04186205,-0.007723468,0.15,15017.6668
0.040250242,0.007127554,0.122727273,15014.85427
-0.008510214,0.016987193,0.190909091,14989.99964
0.04186108,0.007127554,0.159090909,15017.83405
0.016382661,0.016977366,0.177272727,14995.50986
0.024255107,0.016937286,0.172727273,14997.77167
0.04187915,0.015,0.163636364,15016.9832
0.032127554,0.016898178,0.168181818,15009.0157
0.04,0.01687915,0.163636364,15015.85544
-0.032127554,0.015252168,0.159090909,14985.61366
-0.041862176,0.007723468,0.186363636,14993.18333
-0.041866638,0.015,0.190909091,14995.10987
-0.042931675,0.017843938,0.195302367,14991.30802
-0.032127554,0.016878071,0.195454545,14993.65625
-0.04,0.016866638,0.190909091,14995.09931
-0.041861596,3.87E-04,0.181818182,14995.8422
0.032127554,-0.015251273,0.095454545,15009.69956
-0.041863669,-0.007127554,0.177272727,14998.23113
0.032127554,-0.016867417,0.131818182,15014.73521
0.024255107,-0.016888002,0.136363636,15007.99339
0.016382661,-0.016930633,0.140909091,15002.63151
0.008510214,-0.016975571,0.145454545,14998.40298
-0.016382661,-0.01696982,0.159090909,14998.70377
-0.024255107,-0.016929115,0.163636364,15003.11626
-0.032127554,-0.016894634,0.168181818,15004.53501
